SFR_total,logM_total,sSFR,ID,x_n,tau_n,A_n,SFR
0.009535769581894702,6.583813852383717,2.48623339759993e-09,44,8.212630284236025e-09,1655985905.770642,1.922782301340314e+24,0.009535769581894706
0.03459394051736636,8.285599708557129,1.7922571671124708e-10,45,0.19060010260067775,71.35358173701024,15670009340.583874,0.03459394051736637
0.0020941124558508913,6.703813852383717,4.141771616956197e-10,46,2.6516516054226232e-08,512887891.16141886,4.050475362674844e+22,0.0020941124558508917
0.005851940007993977,7.733813852383717,1.0801548322284331e-10,47,1.5112178288075806,8.99936444683889,157942206.3127761,0.005851940007993976
0.0036224299841669874,6.4638138523837165,1.2450481508630252e-09,48,1.12789147623142e-08,1205789766.710637,3.872614650297416e+23,0.003622429984166988
0.07870458398154132,9.012200355529785,7.652435400888067e-11,49,2.278945061864981,5.9676734764595,2012817915.2990158,0.07870458398154129
0.024378106202993088,8.914799690246582,2.9661989338611924e-11,50,4.066632561772388,3.3442903418037404,1169997913.0534256,0.02437810620299309
0.04930515302502155,9.072600364685059,4.171497103297775e-11,51,3.4650224094791033,3.9249385408865183,1785908630.932652,0.049305153025021545
0.003745274552156523,7.803813852383716,5.883961296077253e-11,52,2.814261691291807,4.832528560539552,107278312.4853235,0.003745274552156523
0.006223001567163568,9.414400100708008,2.3966234789566265e-12,53,1.3015791228674286e-08,1044884614.4703581,4.9957152536851576e+23,0.0062230015671635676
0.000738600156478049,7.073813852383717,6.231542236305937e-11,54,2.7004830037352154,5.036136121274952,20505495.783262927,0.000738600156478049
0.00930643625018143,8.73639965057373,1.7075906029365292e-11,55,4.972454262416865,2.735067892487705,739077819.10985,0.00930643625018143
0.494677603367624,10.773500442504883,8.333391887858834e-12,56,1.4372897142761857e-08,946225375.782983,3.2566608055168104e+25,0.49467760336762406
0.0025409727055493063,6.8838138523837165,3.3203674488755064e-10,57,3.502555214884041e-08,388287954.52551496,2.8168838701170836e+22,0.0025409727055493068
1.2416523075924119e-06,6.453813852383717,4.367029720763856e-13,58,1.4593623721708567e-08,931913845.3439419,7.928894258893668e+19,1.2416523075924119e-06
3.7782233586386527e-07,4.783813852383717,6.215467162127213e-12,59,8.798992770377826e-09,1545631455.2030277,6.6368288640244154e+19,3.778223358638653e-07
0.0012302687708123823,7.283813852383717,6.400090978655766e-11,60,2.6470087025061053,5.137875061432153,33698412.57891068,0.0012302687708123825
1.3188052926089382e-07,4.093813852383716,1.0625927024688615e-11,61,-8.723244117387834e-09,-1559053010.2088332,2.3570214426158318e+19,1.318805292608938e-07
0.036897762530820034,8.606200218200684,9.13691980829996e-11,62,1.894581824271977,7.178365075483618,929648212.3077017,0.036897762530820034
0.003273407739482509,7.1338138523837165,2.4053941616526593e-10,63,-1.4318991659640501e-08,-949787549.5194923,2.171271514673782e+23,0.0032734077394825094
0.0038585233134630762,7.553813852383716,1.0779714934466944e-10,64,1.515984718274729,8.971066684285262,103981047.42829438,0.0038585233134630775
0.1763283924009677,9.571900367736816,4.725218333208345e-11,65,3.234923047707654,4.204118552259626,5821601544.453837,0.17632839240096768
0.00033884415613920273,6.4238138523837165,1.2769860342084154e-10,66,1.1043647915234638,12.314771445437781,11400747.800649758,0.00033884415613920273
0.015885466579015746,8.679400444030762,3.32352944798147e-11,67,3.8701121516680623,3.514110048241947,691608200.6479057,0.015885466579015746
0.051455592497396896,9.491299629211426,1.6600950481937806e-11,69,5.016888434419997,2.7108436190633163,4196715882.885426,0.05145559249739691
0.086953612330806,8.898799896240234,1.0977102827363645e-10,71,1.4731130885550903,9.232149320823442,2377492996.020913,0.08695361233080598
2.208004792414171,10.25059986114502,1.2399385157450305e-10,72,1.1777891325389802,11.54705848803533,70292850587.38817,2.208004792414171
0.011748975549395304,8.073813852383717,9.912567270293897e-11,73,1.7106394861450809,7.9502432336854,302094774.25135,0.011748975549395307
0.040364534333080494,8.02810001373291,3.7835539663231803e-10,74,-1.5430853912763942e-08,-881351095.4666277,2.3054670988801398e+24,0.040364534333080494
0.26791683248190323,10.485199928283691,8.765971850763055e-12,75,8.66765334253378e-09,1569052137.014096,4.8499341814766235e+25,0.2679168324819033
0.0035399736129449674,8.063813852383717,3.056230970872529e-11,76,4.015345902302637,3.387005834840021,165552435.559018,0.0035399736129449674
0.0001773416466620148,6.803813852383716,2.7861011805958893e-11,77,4.173240634334581,3.258858328970648,8991210.583064599,0.00017734164666201478
0.4425883701758808,10.178799629211426,2.932245771284436e-11,78,4.086310219188637,3.3281858866555574,21455479174.2656,0.44258837017588093
0.004948864519647369,7.703813852383717,9.787949327348114e-11,80,1.7395250732610152,7.818225910653099,126662841.7851459,0.004948864519647371
0.0009705099416715866,7.483813852383717,3.185562543373359e-11,81,3.94382004632317,3.4484332044204966,43800997.43038796,0.0009705099416715866
0.5093308562377604,10.084500312805176,4.192756824975611e-11,82,3.455753847012543,3.9354654880170457,18376725238.949272,0.5093308562377604
0.005499399219258939,7.653813852383717,1.220397741600556e-10,83,1.217060824169192,11.174462056392155,170526700.7766535,0.005499399219258939
0.00020949892867560058,6.263813852383716,1.1412162684462898e-10,84,1.3803363245499147,9.852671235348778,5945978.437031495,0.00020949892867560052
0.34514372948306865,11.213399887084961,2.111543829374707e-12,86,1.3353040153464326e-08,1018494653.1799054,2.6325619013422294e+25,0.3451437294830686
4.742419852602448e-05,7.513813852383716,1.4527341561309466e-12,87,1.3844642737631356e-08,982329429.349131,3.3649251485379204e+21,4.7424198526024476e-05
0.05035006342177445,8.616900444030762,1.2164648877668018e-10,88,1.2250117032752155,11.10193475183851,1553367726.1565185,0.05035006342177445
7.655966069112569e-07,5.303813852383716,3.803523883041392e-12,89,1.1861377242330429e-08,1146578489.3397405,7.400629736952768e+19,7.655966069112568e-07
0.010069317174968331,9.137399673461914,7.338382545447202e-12,90,1.2930563154589017e-08,1051771669.7569666,8.19038006988356e+23,0.010069317174968333
0.0012896790159546857,6.683813852383716,2.6709624421440926e-10,91,1.0495132793216449e-08,1295838772.8824534,1.5923725062981564e+23,0.0012896790159546854
0.0027869491535662434,7.103813852383717,2.1943969598836547e-10,92,5.068192877864202e-08,268340221.60836163,1.4755764222155339e+22,0.002786949153566243
0.24774220222719118,9.626099586486816,5.860037663495707e-11,93,2.822276781656107,4.818804480267716,7112772678.200882,0.24774220222719118
0.0005152286445817567,5.9238138523837165,6.140251326681772e-10,94,1.119033503095405e-08,1215334479.4754112,5.595678251353614e+22,0.0005152286445817567
0.0016041203311528826,6.993813852383717,1.6271331413929105e-10,95,0.4652240260120197,29.233227949513996,160507676.62895453,0.0016041203311528828
0.10964782503181082,9.40880012512207,4.2775972937744734e-11,96,3.419134500799326,3.9776148018805895,3895989752.304235,0.10964782503181084
0.0017080696057776383,7.703813852383717,3.3782494312708054e-11,97,3.8415735207247965,3.540215988742567,73350040.25698702,0.0017080696057776392
0.024266100950824168,9.363813852383716,1.0499923807129299e-11,98,-7.68619417481752e-09,-1769406248.4861543,5.586196411670082e+24,0.02426610095082416
2.024123202645412e-07,3.633813852383717,4.703521037754624e-11,99,3.2435284403545674,4.192964621735616,6704.817088206888,2.024123202645412e-07
0.002917100621521603,7.38801362426482,1.1938170730051964e-10,100,1.2711114428703065,10.699297906790719,87530568.05353153,0.002917100621521603
0.0012502590302177201,7.003813852383717,1.239327674232556e-10,101,1.1790109569604312,11.53509212082448,39768680.23886663,0.00125025903021772
2.454708834830003,10.393899917602539,9.910602740345945e-11,102,1.7110929715030554,7.9481362067974075,63111705259.200584,2.454708834830004
0.0030616618152780176,7.153813852383717,2.1485396135745702e-10,103,4.013435065326041e-08,338861842.2532064,2.585018538566351e+22,0.0030616618152780185
0.006683439175686149,7.553813852383716,1.8671798313195512e-10,104,0.07037864490834912,193.2404356138237,19688932243.147236,0.006683439175686148
0.0015952505931846053,6.993813852383717,1.6181361576109755e-10,105,0.4806089116504932,28.297436169660845,151883285.32487625,0.0015952505931846057
0.0014052024702639087,6.893813852383717,1.7944239297621738e-10,106,0.18708735012661645,72.6933167357164,658324426.1322702,0.0014052024702639085
0.06854881722627729,8.267900466918945,3.699129187263812e-10,107,2.5983904296596434e-08,523400942.55124813,1.380797745778733e+24,0.06854881722627729
0.02158385651855122,8.443813852383716,7.768106890803885e-11,108,2.247204598746014,6.051963407154416,549960224.6913204,0.021583856518551218
0.0006320170896528651,7.053813852383716,5.583608623493594e-11,109,2.9167321128204056,4.662752516839521,18672192.04522279,0.0006320170896528653
0.0023442288153199225,7.353813852383717,1.0379732173199705e-10,110,1.6044452028415503,8.476450286936407,61615620.77266341,0.0023442288153199217
0.015534091659655939,7.943813852383716,1.7679582744327554e-10,111,0.2301457522798924,59.09298722776479,5020764771.4180975,0.015534091659655937
4.653966676304583e-05,7.323813852383717,2.2080526102212995e-12,113,1.3219531007299672e-08,1028780823.8045841,3.6218468959737133e+21,4.6539666763045813e-05
0.000550815664269481,6.303813852383716,2.7364809552311975e-10,114,2.535195375854718e-08,536447807.12077796,1.1655269867183753e+22,0.0005508156642694809
0.001532229713834334,7.263813852383716,8.346608202145892e-11,115,2.093286674877112,6.496960097831988,38575203.22210816,0.0015322297138343343
0.0005344549963789585,6.373813852383717,2.2599419774763326e-10,116,1.790060564573454e-08,759750830.1759994,2.2683737215113114e+22,0.0005344549963789587
0.08128304536923303,8.929400444030762,9.563118175950933e-11,117,1.7922666363985804,7.588156652476741,2065880253.953318,0.08128304536923305
0.0056980300885045455,7.983813852383717,5.914402623351059e-11,118,2.804098402993028,4.850043773600699,162735240.31010345,0.0056980300885045455
6.412095765851621e-07,4.493813852383717,2.0567719821813928e-11,119,4.675257875829727,2.9089304507265026,42792.38225175852,6.412095765851621e-07
0.00015156350464699125,6.513813852383716,4.642808668717278e-11,120,3.2677739983022294,4.16185452453746,5067639.789657506,0.00015156350464699128
0.015421918346002773,8.163813852383717,1.0576075609351896e-10,121,1.560749686845171,8.713761158902058,410049013.51351887,0.015421918346002773
0.02032357010936223,8.883813852383717,2.655743624820923e-11,122,4.254062734429588,3.1969439213790944,1075095636.8798463,0.020323570109362234
0.6839116369564671,10.521900177001953,2.0563631676523025e-11,123,4.675579405285834,2.9087304098877955,45650586674.957,0.683911636956467
0.0005472263805652198,6.353813852383717,2.422998655786622e-10,124,3.855871370900424e-08,352708861.1574749,5.00565455537207e+21,0.0005472263805652198
0.02094112359282487,8.803813852383717,3.289925985415502e-11,125,3.887829351165623,3.498095922322964,919575376.9378027,0.020941123592824868
0.07834297391055878,8.573200225830078,2.093147472422398e-10,126,-3.976147349981332e-08,-342039637.9440981,6.739287809968318e+23,0.07834297391055878
0.4497798519302513,10.441699981689453,1.6266720908388807e-11,127,5.04882869487548,2.693694086670813,37396940797.218636,0.4497798519302512
0.0008631386883264145,6.933813852383716,1.0052329854390166e-10,128,1.6785289778637287,8.102332565809368,22322235.109839402,0.0008631386883264144
8.8920111785795e-05,7.6338138523837165,2.0662656103016247e-12,129,1.3301569639321497e-08,1022435725.1640661,6.834915175419113e+21,8.892011178579499e-05
0.09527961033480967,8.51550006866455,2.9073673146263046e-10,130,-9.403305861161314e-09,-1446299865.2604065,1.4654727638145533e+25,0.09527961033480971
4.226686017356472,10.551199913024902,1.187955230633756e-10,131,1.2831318923469186,10.599066301068126,125966016850.88255,4.2266860173564735
0.0010922545943566953,6.9238138523837165,1.3016973711772607e-10,132,1.0561085884285273,12.877463689824342,38291975.46835194,0.001092254594356695
7.883049082421852e-06,6.153813852383717,5.531977158554342e-12,133,9.80118218977347e-09,1387587715.101369,1.116030899102383e+21,7.883049082421853e-06
0.0011350108156723154,7.253813852383717,6.326829743036115e-11,134,2.670121662632957,5.093400870202032,31267698.24415288,0.0011350108156723154
0.001116863247780561,7.893813852383717,1.4262187695364266e-11,135,-1.1217442637950334e-08,-1212397552.5392132,1.207122065736927e+23,0.0011168632477805613
0.013922461197196187,8.043813852383717,1.2586418377556277e-10,136,1.1405557482116129,11.924011624442512,455364276.47658384,0.013922461197196187
0.0426128412487106,8.925200462341309,5.062208512498673e-11,137,3.10506811056659,4.379936128846582,1341068880.6408331,0.04261284124871059
0.0028352138895246662,7.403813852383717,1.1188502813280016e-10,138,1.4277441826403254,9.52551596102429,78865190.67192738,0.002835213889524667
0.0011121602310399984,7.223813852383716,6.642835669601332e-11,139,2.5717977012720596,5.288129775243668,29932997.70524909,0.0011121602310399988
6.484732631372775e-05,7.693813852383717,1.3124362650316308e-12,140,1.3994062053267383e-08,971840767.0505236,4.5034298110117355e+21,6.484732631372776e-05
2.3438222989122567e-05,5.493813852383717,7.518147282340925e-11,141,2.3162256933696876,5.871621249574548,602318.0497825006,2.343822298912257e-05
3.0408850974597157,10.887999534606934,3.935505064772655e-11,142,3.570529056140701,3.80895934080422,115274923306.86069,3.040885097459716
0.016703625202118134,8.383813852383717,6.902348519606375e-11,143,2.4935939766388353,5.453975317317581,442234142.2151967,0.01670362520211813
2.4508811297534592e-05,5.1338138523837165,1.8009779500752435e-10,144,0.17647534752210994,77.0645882892856,12768366.334311457,2.450881129753459e-05
0.00016242352572455018,6.743813852383717,2.92978047969557e-11,145,4.087746357348946,3.3270166030604944,7879626.7858332805,0.00016242352572455018
0.023628900369158535,8.653813852383717,5.243601254849697e-11,146,3.0379250565616505,4.476739796666543,726410973.353223,0.02362890036915854
9.773178206728545e-06,5.343813852383716,4.4281463463955924e-11,147,3.3555489137465915,4.052988154720447,338332.6851137784,9.773178206728546e-06
2.8571428366925117e-05,5.693813852383717,5.7825327371389044e-11,148,2.8484138039388323,4.7745871688985995,826637.4840966237,2.857142836692512e-05
8.930835183172167e-06,5.333813852383717,4.1407424840593354e-11,149,3.478497305836589,3.9097342341419923,325341.7703689731,8.93083518317217e-06
0.0939723310564638,8.417799949645996,3.5908730400360324e-10,150,-1.767544501094095e-08,-769429001.1697989,4.0907052410614116e+24,0.09397233105646378
0.008560626805625204,8.273813852383716,4.5571330909206876e-11,151,3.3024154937630756,4.118197733048699,290136169.24306387,0.008560626805625205
0.20653801444720246,9.63640022277832,4.7708940807579965e-11,152,3.216908058837597,4.227662013105294,6772469024.559757,0.2065380144472025
1.4934168487708436e-05,5.983813852383717,1.5501266913185245e-11,153,5.124203899659379,2.6540708110588715,1299812.2559149656,1.4934168487708433e-05
0.009268298396612749,9.578300476074219,2.447369433249781e-12,154,1.3054535105148201e-08,1041783555.711355,7.396326952507226e+23,0.009268298396612749
0.002409905259344184,7.253813852383717,1.3433405269963404e-10,155,0.976022231665562,13.934108833557897,91306254.35791,0.0024099052593441837
0.0010703335995719712,6.933813852383716,1.2465373806839877e-10,156,1.1646134151295318,11.677694781222632,34393761.086622074,0.0010703335995719714
1.0425108493765654e-05,6.7138138523837165,2.0149614002972835e-12,158,1.3396396111782473e-08,1015198407.580562,7.900299151499749e+20,1.0425108493765654e-05
1.4859356622728224,10.7475004196167,2.6576610174581475e-11,159,4.252850039969085,3.1978555256321384,78553959475.5722,1.4859356622728226
0.009527961640236522,8.413813852383717,3.67439759047088e-11,160,3.6933653233664594,3.68227857503242,381682768.17939854,0.009527961640236522
6.123503917247746e-06,5.943813852383717,6.9692516667300936e-12,161,1.4193177158917091e-08,958206879.8074279,4.134087526433626e+20,6.1235039172477474e-06
0.009349253243430342,8.023813852383716,8.850403503468605e-11,162,1.9652007437381411,6.920412605854464,234951288.5860252,0.00934925324343034
1.4276032598753927e-05,5.583813852383717,3.7221483517846256e-11,163,3.670385569896807,3.705332788887998,565915.0727493081,1.4276032598753927e-05
0.5662392969650181,10.598799705505371,1.4262652484674719e-11,164,-1.2124806011651832e-08,-1121667430.1370695,5.2382872662718225e+25,0.566239296965018
0.034833735940135,8.788399696350098,5.670225868288328e-11,165,2.8867611656979237,4.711162170810195,1019580920.5945709,0.034833735940135
0.005956622743314438,8.323813852383717,2.8260916571329197e-11,166,4.149081866661837,3.2778336116423614,298234825.26306915,0.005956622743314436
1.8616254651570327e-05,6.353813852383717,8.242870153654876e-12,167,8.063048289085636e-09,1686707001.1734066,3.894329561701356e+21,1.861625465157033e-05
0.00020892961308540387,8.696200370788574,4.2053256217885954e-13,168,1.4616330289871517e-08,930466110.8694438,1.3300323919827418e+22,0.0002089296130854039
6.0406070246514244e-05,8.123813852383718,4.5422049995236824e-13,169,1.4585672036335782e-08,932421897.744562,3.861593990030399e+21,6.0406070246514244e-05
0.014487718980841058,8.5693998336792,3.9048124529545996e-11,170,3.5846211138125055,3.793985352481342,552628876.253386,0.01448771898084106
8.931453619096166e-05,8.283813852383716,4.646311203698527e-13,171,1.457151738506607e-08,933327644.651356,5.720730704157773e+21,8.931453619096165e-05
0.0013006406618667598,6.763813852383716,2.240492398719254e-10,172,-8.301151767097397e-09,-1638326870.9656916,2.566962498582638e+23,0.0013006406618667598
1.01973227831593e-05,6.253813852383717,5.684238792527811e-12,173,9.46185409862523e-09,1437350423.9487298,1.5490754995185645e+21,1.01973227831593e-05
3.723916890820078,10.741499900817871,6.75305177076898e-11,174,2.5383156754254452,5.357883627977246,99500237175.68298,3.7239168908200786
0.003929363874406432,8.303813852383717,1.9521284716452864e-11,175,4.7594159246471675,2.857493485612568,275259242.75583416,0.003929363874406432
0.0015031852665154995,6.3838138523837165,6.211531014064964e-10,176,1.7199140102341835e-09,7907372065.739626,6.910953184747256e+24,0.0015031852665154993
0.006010243599397539,8.344200134277344,2.720770689433782e-11,177,4.213339578865273,3.2278433165509814,311177499.3805135,0.0060102435993975405
0.016104861685272993,7.943813852383716,1.8329184672587463e-10,178,0.1250416396481526,108.76376891944355,15874186633.42344,0.016104861685272996
1.0988088465533255e-05,5.193813852383717,7.03247658609308e-11,179,2.4551862282949437,5.539294674785142,288779.2658012146,1.0988088465533253e-05
0.0030549203752969966,6.558499813079834,8.443064013552468e-10,180,6.279237030619668e-09,2165868231.07359,1.0537195838598779e+24,0.003054920375296997
1.4621771744567213e-05,6.4638138523837165,5.025579501186966e-12,181,1.0537914160404173e-08,1290577982.794878,1.7907278987669256e+21,1.462177174456722e-05
0.009931160004433419,8.663813852383717,2.1537045553275615e-11,182,4.600528332460534,2.956182207169717,635195681.3595028,0.009931160004433419
0.004187935651179186,7.623813852383717,9.958321601934061e-11,183,1.7000945496943052,7.999555085007138,107878385.91598657,0.004187935651179186
0.2606153601504951,9.017200469970703,2.5049527515486936e-10,184,-4.160591987360444e-09,-3268765608.6719737,2.047522384783721e+26,0.26061536015049513
0.008871356299835561,8.343813852383716,4.0195382869049417e-11,185,3.532393013675856,3.850081218977289,330742260.23104817,0.008871356299835561
0.004446312694218547,8.36299991607666,1.9275252941324712e-11,186,4.779767123491943,2.8453269058146664,315175115.98598236,0.004446312694218547
0.012718067587805758,8.463813852383717,4.3712664156267527e-11,187,3.379368389839163,4.024420670114416,444559613.4728739,0.01271806758780576
8.168247390786393e-05,8.333813852383717,3.7871720054879003e-13,188,1.4643890993079925e-08,928714916.4403626,5.180298943546744e+21,8.168247390786393e-05
6.637430704019103e-06,5.873813852383717,8.875363469961288e-12,189,1.345569883701505e-08,1010724167.1155714,4.9857029290232657e+20,6.637430704019106e-06
0.00016672472125510627,6.163813852383717,1.1433683011291222e-10,190,1.375806046339875,9.885114283500029,4741649.575956159,0.0001667247212551063
9.354279167287654e-06,6.293813852383717,4.755503157654399e-12,191,1.0704299590409806e-08,1270517504.217138,1.1102805417776875e+21,9.354279167287652e-06
0.06591738952443213,8.092399597167969,5.328443962834698e-10,192,6.703892783172937e-09,2028672062.616603,1.9947330870350924e+25,0.06591738952443213
0.00035434270466468587,6.093813852383716,2.8550232112347406e-10,193,-2.013000653941942e-08,-675608324.9832985,1.1892538429170518e+22,0.00035434270466468576
0.00015921677578050025,7.073813852383717,1.3433060557903178e-11,194,-7.255790034653276e-09,-1874365153.215171,4.112996279379735e+22,0.00015921677578050028
8.770216749427155e-06,5.793813852383717,1.4099265034795877e-11,195,-1.0621096756893973e-08,-1280470398.8006203,1.0573298668183885e+21,8.770216749427157e-06
0.05370318199557904,9.11620044708252,4.109600182390647e-11,196,3.492223678620647,3.8943668136892384,1967833253.5457575,0.05370318199557904
0.00020989400126782224,7.333813852383717,9.731643126014688e-12,197,-9.073887432751864e-09,-1498806338.6053588,3.4669865480741154e+22,0.00020989400126782224
0.008570380183728547,8.173813852383716,5.743627092022264e-11,198,2.861633859811038,4.75252973170301,248944570.58837736,0.008570380183728547
0.04698941086052156,8.643813852383717,1.0670533844237018e-10,199,1.5399165162813444,8.83164759661248,1256960991.3961914,0.04698941086052157
0.0046131757456037955,7.853813852383717,6.459310291361676e-11,200,2.628468667656104,5.174115319444758,125794814.12038264,0.0046131757456037955
6.0255958607435935e-06,5.953813852383717,6.701717973873487e-12,201,7.045965099666361e-09,1930182708.4899957,1.6506611736204888e+21,6.025595860743593e-06
0.00015631476426409538,7.253813852383717,8.713369830189187e-12,202,9.565243396680026e-09,1421814316.269295,2.3235223881283768e+22,0.00015631476426409535
0.042461958445975154,9.248000144958496,2.3988322342268794e-11,203,4.423659127064939,3.0743779322398845,2461196957.541972,0.04246195844597515
0.003681289736425317,8.211099624633789,2.2641248709115633e-11,204,4.518835805498148,3.0096247319835423,224900924.53948525,0.0036812897364253173
0.0068106902035599964,8.643813852383717,1.5465973926640077e-11,205,5.127757479830487,2.65223151708992,594062117.4489772,0.006810690203559998
0.2864178083117493,9.891500473022461,3.6770500741719605e-11,206,3.6920825037044906,3.683557988304512,11466930732.742727,0.28641780831174934
0.004420847813654136,7.973813852383717,4.6956066858898675e-11,207,3.2466750968707734,4.188900827529068,146615502.2727808,0.004420847813654136
0.0002301441817408509,7.093813852383716,1.8543262557713378e-11,208,4.841674853333201,2.8089453364752943,16914545.747345604,0.00023014418174085094
0.010972355376528716,8.003813852383717,1.087642107834118e-10,209,1.494917956405004,9.097489224562823,297741022.8267991,0.010972355376528718
1.6595869028821684,10.784500122070312,2.7258369652754404e-11,210,4.210201264491409,3.2302493742286393,85782829943.48581,1.6595869028821686
0.00606012571588878,7.563813852383717,1.654503846651438e-10,212,0.4187031697668741,32.4812444280568,714576156.3111755,0.006060125715888783
0.004117410215590103,7.553813852383716,1.1502977897647508e-10,213,1.3612552742964183,9.990778553294737,117887986.25456968,0.004117410215590102
0.020989398836235244,9.523813852383716,6.283276153436063e-12,214,8.772425769844852e-09,1550312348.8089118,3.709364473302603e+24,0.020989398836235244
