"","logSFR_total","ID","logM_total","M_total","sSFR","logSFR_pred","logSFR_pred_sigma","t_sf_np","t_sf_sigma_np","tau_np","tau_sigma_np","A_np","A_sigma_np","x_np","x_sigma_np","diff","flag"
"20",-2.13269622264987,20,7.47381385238372,29772400.4911483,2.47451405535136e-10,-2.14069757606061,0.0991085065258787,6.11336001606061,1.04580586381399,4.17903819575758,0.954804245111757,92486212.2969697,22760521.5485739,1.51317788569697,0.307388435484142,-0.00800135341073416,"Keep"
"21",-0.118000000715256,21,10.1501998901367,14131878345.1352,5.39262361420381e-11,-0.0879605116844897,0.0934985525896386,11.6956648921212,1.47956170169899,3.80352192575758,0.779057629733248,22693619224.2424,1695019483.68362,3.14644994818182,0.418847358466437,0.030039489030766,"Keep"
"22",0.0570000000298023,22,10.3072996139526,20290820733.4334,5.61953507262825e-11,0.0843427547124467,0.0922336014565023,11.6203935987879,1.49234157217826,3.84504829969697,0.793663892834055,32889702778.7879,2519235365.36471,3.09286542030303,0.412867906303017,0.0273427546826443,"Keep"
"23",-4.25721659325925,23,7.50381385238372,31901701.889531,1.73368245596751e-12,-4.23388108454545,0.100936848602314,12.197942060303,1.27199811711699,1.4736182769697,0.184084245299528,41571624.2,316940.871841962,8.30522763151515,0.334722838385487,0.0233355087137923,"Keep"
"24",0.481000006198883,24,10.8417997360229,69470389848.8121,4.35712751561243e-11,0.520464468242424,0.0946248119011919,11.9718790578788,1.403338705845,3.53556762454545,0.68587972557041,106285740954.545,6311854693.37968,3.45617479090909,0.425594452094031,0.0394644620435411,"Keep"
"25",-1.6710000038147,25,8.78450012207031,608835716.89126,3.50348186749299e-11,-1.62484708818182,0.0971805655544647,12.1129591760606,1.38110796916217,3.24971554,0.608748622121468,894580444.30303,41831657.4848688,3.79727697818182,0.435141975897531,0.046152915632879,"Keep"
"26",-2.812,26,7.70381385238372,50560790.1526415,3.04920166060540e-11,-2.7648852730303,0.0995473366541699,12.1803193590909,1.35791558264374,3.07807036636364,0.557526050938928,72723814.5969697,2832621.69901124,4.02478887848485,0.437351590966987,0.047114726969697,"Keep"
"27",-3.40781931862151,27,6.72381385238372,5294364.67808417,7.38527767908255e-11,-3.39687646121212,0.0939725227297802,10.9851744778788,1.59461797330612,4.09330666757576,0.885846727860048,9232931.76939394,887681.508437017,2.75004561727273,0.392669343762854,0.0109428574093906,"Keep"
"28",-3.11299991607666,28,7.34381385238372,22070585.3922007,3.49290063827097e-11,-3.06646364939394,0.0973531344328296,12.1093940036364,1.38071662758948,3.24538671727273,0.608139185613846,32415311.6030303,1497235.46081429,3.80149944363636,0.437033547677285,0.0465362666827209,"Keep"
"29",-3.482261095415,29,6.6556136837741,4524948.94864639,7.2798967668725e-11,-3.47077421878788,0.093995371721095,11.0266082345455,1.56891922634427,4.08048774121212,0.873373304441493,7856589.35727273,748219.872569683,2.76775331,0.391569044340348,0.0114868766271163,"Keep"
"30",-3.47,31,9.46759986877441,2934944335.45252,1.15451646576785e-13,-3.4493159369697,0.100074700448382,12.9080410575758,0.591270100094558,1.11043360030303,0.058684104136089,3815621552.12121,29449971.8529178,11.631504469697,0.275362578140177,0.0206840630303029,"Keep"
"31",-2.966,32,7.52381385238372,33405182.7799373,3.23732385606773e-11,-2.91902483787879,0.0987792824737232,12.1473944712121,1.38858419554072,3.14928715969697,0.585599020482318,48469272.1363636,2043401.22067654,3.92709162757576,0.439287216205408,0.0469751621212118,"Keep"
"32",-2.54900002479553,33,8.21381385238372,163611509.827448,1.72657768185854e-11,-2.50479970181818,0.101302766430764,12.2151135527273,1.38620290350642,2.48708662151515,0.409711284362714,222495572.69697,4025217.4661872,4.96810449151515,0.418691365385709,0.0442003229773502,"Keep"
"33",-1.06700003147125,34,9.47999954223633,3019948537.25437,2.83792181407207e-11,-1.0188175720303,0.10071501477423,12.1951899309091,1.37232699385869,2.99338045818182,0.5373841470475,4302490127.87879,151945017.384676,4.14134082757576,0.44022162777232,0.0481824594409495,"Keep"
"34",-1.41400003433228,35,9.06149959564209,1152124987.11803,3.34580302920787e-11,-1.36752415630303,0.0986055369368682,12.1263109781818,1.39005332153119,3.18766171939394,0.596370050850497,1680055260,73955690.0785181,3.87478634,0.440540432166995,0.0464758780292451,"Keep"
"35",-5.01,36,6.38381385238372,2419991.56586643,4.03818440832429e-12,-4.98088208545455,0.102131935983809,12.1576149963636,1.37641050244165,1.7076480230303,0.240611438414588,3167016.21606061,25114.6614171384,7.15646954363636,0.36436492833073,0.0291179145454539,"Keep"
"36",-2.41676305675287,37,7.83381385238372,68204629.230419,5.61594816817648e-11,-2.38951946121212,0.0929857992564462,11.620852970303,1.51149205607133,3.84312348454545,0.798062019353257,110525009.378788,8474324.7483844,3.09498489060606,0.414694974359175,0.02724359554075,"Keep"
"37",-2.966,39,6.85381385238372,7141901.43763987,1.51421013121026e-10,-2.97080754878788,0.0989439524080755,8.07295859606061,1.36163933739975,4.20111511151515,0.96670254686277,16430903.8515152,2821695.68096613,1.9788371459697,0.347033159268552,-0.00480754878787915,"Keep"
"38",-2.15499997138977,40,7.96290016174316,91812150.8865076,7.62254271737091e-11,-2.14617261,0.0933987461124833,10.8662063545455,1.57841100217394,4.09648340030303,0.888057137013017,161362869.939394,15853205.9803053,2.71847099666667,0.389546846291835,0.00882736138977069,"Keep"
"39",-2.831261095415,41,6.97381385238372,9414859.69627443,1.56648071343286e-10,-2.83736407484848,0.099632795899314,7.94600213212121,1.3496749624351,4.20547587818182,0.966900278268837,22029921.7969697,3878888.33246638,1.94591483590909,0.344579770734299,-0.00610297943348881,"Keep"
"40",-2.68799996376038,42,7.81381385238372,65134915.2473911,3.14909805623273e-11,-2.63963656151515,0.0996882557113807,12.1684650336364,1.3816938269735,3.12266035575758,0.574764700872363,94176859.5969697,3861470.39330552,3.96631275151515,0.441235990406,0.0483634022452244,"Keep"
"41",-2.028,43,8.67381385238372,471860748.616468,1.98694638126795e-11,-1.98192819030303,0.10125827417475,12.2372586524242,1.3631198809232,2.61691392242424,0.433582542456724,648223721.666667,13826307.8808328,4.73388351575758,0.421496152129356,0.0460718096969697,"Keep"
"42",-2.02064425157622,44,6.58381385238372,3835428.15855502,2.48623339759993e-09,-2.11892357454545,0.0612116744436467,1.19164210151515,0.161350188809985,4.14440664090909,0.955971060316563,157371553.260606,71707620.9237982,0.304285268636364,0.0875357113642879,-0.0982793229692303,"Keep"
"43",-1.46099996566772,45,8.28559970855713,193018843.233871,1.79225716711247e-10,-1.46647071757576,0.0995353603618165,7.37354230151515,1.2535806032527,4.20011678575758,0.960252401368406,487187006.272727,94776075.780579,1.80958641048485,0.333080425974421,-0.00547075190803303,"Keep"
"44",-2.679,46,6.70381385238372,5056079.01526415,4.1417716169562e-10,-2.68921518333333,0.0985311904760616,4.36477678242424,0.781428819521254,4.14706621181818,0.981672927938307,24299846.660303,8205455.3001098,1.09752544154545,0.261625290189016,-0.010215183333333,"Keep"
"45",-2.23270013475635,47,7.73381385238372,54176862.7366229,1.08015483222843e-10,-2.23488048878788,0.0978169563530202,9.54163178969697,1.55791429068689,4.20378344363636,0.949044625212482,107178432.633333,14027498.6657583,2.32999937242424,0.367047343950787,-0.00218035403152728,"Keep"
"46",-2.441,48,6.46381385238372,2909469.79171532,1.24504815086303e-09,-2.45802782848485,0.0987817753232645,1.87057001939394,0.373851529307273,4.07883310727273,0.983288044108915,54342399.6290909,28302404.5787354,0.484916159545455,0.14954097044818,-0.0170278284848489,"Keep"
"47",-1.10399997234344,49,9.01220035552979,1028490668.11342,7.65243540088807e-11,-1.09425194015152,0.0946609275099234,10.8649081487879,1.58240193285029,4.11488703939394,0.896635549298755,1813936063.93939,182131495.362691,2.70681512909091,0.39182243606541,0.00974803219192966,"Keep"
"48",-1.61300003528595,50,8.91479969024658,821863494.208035,2.96619893386119e-11,-1.56564805818182,0.0990941645731122,12.1832027124242,1.36557034904131,3.04242527909091,0.546902088347805,1177368410.30303,43338003.1137619,4.07103947666667,0.435122888525222,0.0473519771041315,"Keep"
"49",-1.30710768897061,51,9.07260036468506,1181953428.32777,4.17149710329777e-11,-1.26614564681818,0.0955185563959927,12.0052461569697,1.40834692098236,3.47671455181818,0.673446086763378,1792238763.93939,101626859.881617,3.52387142878788,0.43008479097298,0.0409620421524262,"Keep"
"50",-2.42651634028332,52,7.80381385238372,63652263.5635527,5.88396129607725e-11,-2.40259576121212,0.0932614808972515,11.5411842460606,1.50187101421543,3.89271948848485,0.80253416884911,104330289.306061,8313283.72118194,3.03378089333333,0.409195007460064,0.0239205790711989,"Keep"
"51",-2.20600008964539,53,9.41440010070801,2596570392.3892,2.39662347895663e-12,-2.1817464369697,0.100090723369709,12.1742811833333,1.31603891686828,1.5516812269697,0.203298084729093,3387159421.51515,26173143.6304493,7.87652901242424,0.341623478772214,0.0242536526756889,"Keep"
"52",-3.13159060467645,54,7.07381385238372,11852606.1201166,6.23154223630594e-11,-3.11107948636364,0.0923353273156423,11.4203725524242,1.51279007844019,3.95096518939394,0.826086165579577,19717679.5757576,1656210.01250921,2.95941839545455,0.404638363353862,0.0205111183128119,"Keep"
"53",-2.03121659325925,55,8.73639965057373,545003950.840279,1.70759060293653e-11,-1.98687787575758,0.10142535289324,12.2325397536364,1.37569465397382,2.48263854393939,0.404322686079288,740756344,13140228.2496289,4.98277846727273,0.416547925334197,0.0443387175016714,"Keep"
"54",-0.305677751964585,56,10.7735004425049,59360895302.228,8.33339188785883e-12,-0.271045481065091,0.101160432013863,12.1807429560606,1.40269110927609,2.00827101848485,0.303727837306623,78468645130.303,741041889.184021,6.11031082818182,0.387118964672754,0.0346322708994943,"Keep"
"55",-2.595,57,6.88381385238372,7652685.26653532,3.32036744887551e-10,-2.6036893130303,0.0991150344419842,5.0672112369697,0.887216143820542,4.16578349909091,0.968771312823057,30100516.5939394,9002630.88007752,1.264286464,0.284165490999091,-0.0086893130303034,"Keep"
"56",-5.906,58,6.45381385238372,2843242.17371076,4.36702972076386e-13,-5.88719370454545,0.101069721718118,12.458979040303,0.96208785960129,1.24148644,0.111628332589026,3697898.99454545,28594.7629108977,10.05079385,0.300748527981286,0.0188062954545449,"Keep"
"57",-6.42271237130648,59,4.78381385238372,60787.4397866753,6.21546716212721e-12,-6.39082746484848,0.101565509376506,12.1768396887879,1.39160749698332,1.87309440030303,0.274067852741364,79933.1530424242,675.181421133474,6.54203451727273,0.376189935117573,0.0318849064579974,"Keep"
"58",-2.91,60,7.28381385238372,19222676.2856234,6.40009097865577e-11,-2.89071523151515,0.092959210074613,11.3708753354545,1.52722743990755,3.98371455787879,0.83252245991228,32227729.0060606,2769887.34025539,2.92219400575758,0.402379742540821,0.0192847684848481,"Keep"
"59",-6.87981931862151,61,4.09381385238372,12411.2022371769,1.06259270246886e-11,-6.84167226909091,0.101169136715957,12.1894891772727,1.41213100411104,2.14262976727273,0.335923706307921,16512.7194121212,181.983170002626,5.73874231545455,0.399973327264695,0.0381470495306013,"Keep"
"60",-1.43299996852875,62,8.60620021820068,403831524.244113,9.13691980829996e-11,-1.43141538090909,0.0955727718868269,10.2206641990909,1.60898283064869,4.17314830272727,0.938289770071444,751732906.969697,86358204.1973744,2.51400891151515,0.382059720588073,0.00158458761965674,"Keep"
"61",-2.48499989509583,63,7.13381385238372,13608612.640988,2.40539416165266e-10,-2.49148766818182,0.100290925860004,6.20265482515152,1.07904823092647,4.17422795606061,0.97084330815806,41504819.5212121,10175985.0452192,1.53826305457576,0.313975970441027,-0.00648777308599291,"Keep"
"62",-2.41357887136899,64,7.55381385238372,35794298.2436936,1.07797149344669e-10,-2.41646261545455,0.0984678432033132,9.55408774606061,1.57836200959457,4.20417257333333,0.96521221637702,70737561.7787879,9370970.38675212,2.33524895575758,0.372986181804823,-0.00288374408555647,"Keep"
"63",-0.753677751964585,65,9.57190036773682,3731645396.39894,4.72521833320834e-11,-0.717113026939394,0.0945696672297478,11.8683664657576,1.44444021360248,3.63658878333333,0.728540453325909,5810028207.87879,380305488.469992,3.33635828606061,0.428934958303107,0.0365647250251911,"Keep"
"64",-3.47,66,6.42381385238372,2653467.98682295,1.27698603420842e-10,-3.47395368333333,0.098768432300494,8.81713202909091,1.45911638551745,4.20974522181818,0.951315491998166,5629595.13212121,843336.337668373,2.15187899939394,0.354995086779137,-0.00395368333333357,"Keep"
"65",-1.79900002479553,67,8.67940044403076,477969785.664565,3.32352944798147e-11,-1.75208608212121,0.0973580277096171,12.1333857351515,1.36419382388592,3.18007279969697,0.583372881468102,696196612.939394,29892563.118307,3.88333463121212,0.432956608040188,0.0469139426743201,"Keep"
"66",-1.28856741664952,69,9.49129962921143,3099557013.5205,1.66009504819378e-11,-1.24486213024242,0.102025030626244,12.2238759021212,1.38583141542727,2.45760088575758,0.403410941458154,4205457322.42424,72843113.0890703,5.03063760666667,0.420553747311556,0.043705286407091,"Keep"
"67",-1.06071237130648,71,8.89879989624023,792136264.899046,1.09771028273636e-10,-1.06153212181818,0.0973467634924487,9.45802748090909,1.53749349251493,4.20814449212121,0.948298032439959,1579770173.93939,209088473.055146,2.30783034545455,0.366518415614643,-0.000819750511698691,"Keep"
"68",0.34400001168251,72,10.250599861145,17807373223.5624,1.23993851574503e-10,0.340457856052061,0.0988220939654708,8.94132171818182,1.4856029303856,4.20819565575758,0.954293100526711,37295236284.8485,5471604772.12688,2.18298293848485,0.358167754728342,-0.00354215563044979,"Keep"
"69",-1.93,73,8.07381385238372,118526061.201166,9.9125672702939e-11,-1.93046124878788,0.0974768332864144,9.91229742939394,1.58942865438985,4.20477107060606,0.950197153633428,227355304.909091,28051516.2563648,2.42003661727273,0.375026107527205,-0.000461248787879009,"Keep"
"70",-1.39400005340576,74,8.02810001373291,106684177.607506,3.78355396632318e-10,-1.40445853336364,0.0998014110201586,4.65199808090909,0.82909777368975,4.15544895424242,0.967166523310442,470588613.878788,152051638.618556,1.16480589878788,0.270651377066919,-0.0104584799578746,"Keep"
"71",-0.572,75,10.4851999282837,30563277756.6565,8.76597185076306e-12,-0.536707571545455,0.101557782810798,12.1699237569697,1.4258908077143,2.03223661030303,0.31436272097364,40448141518.1818,391248663.585004,6.03574423575758,0.393256923146323,0.0352924284545454,"Keep"
"72",-2.45099997520447,76,8.06381385238372,115828078.659066,3.05623097087253e-11,-2.40430022484848,0.099621333376273,12.1776965784848,1.36939484042792,3.07967242848485,0.56199491919157,166639197.121212,6495681.44127221,4.02301666606061,0.440265469816362,0.0466997503559829,"Keep"
"73",-3.75118926331852,77,6.80381385238372,6365226.35635527,2.78610118059589e-11,-3.70292326090909,0.0997068753910293,12.1926380993939,1.36637292236834,2.96883916151515,0.528654489247656,9045548.0569697,310790.916273736,4.17276240090909,0.435192606761847,0.0482660024094295,"Keep"
"74",-0.354000002145767,78,10.1787996292114,15093836079.8457,2.93224577128444e-11,-0.306056396831303,0.0998751445252616,12.1645744621212,1.39717455657295,3.02382036,0.553126908040562,21590644600,794988644.010028,4.09149286939394,0.43995770718106,0.0479436053144642,"Keep"
"75",-2.30549443529269,80,7.70381385238372,50560790.1526415,9.78794932734811e-11,-2.30652036818182,0.0965148902592109,9.95332951121212,1.59121859643751,4.18422251969697,0.942077727826767,96268102.830303,11512847.6614551,2.44038717878788,0.37100960314581,-0.00102593288912978,"Keep"
"76",-3.01300001144409,81,7.48381385238372,30465888.7859682,3.18556254337336e-11,-2.96613184818182,0.0999305050183001,12.1493901130303,1.38328995891607,3.12675955727273,0.57733309027254,44095047.2575758,1829447.77774393,3.95511642909091,0.440973894389787,0.0468681632622738,"Keep"
"77",-0.293000012636185,82,10.0845003128052,12147874954.344,4.19275682497561e-11,-0.251586892657697,0.0960038769073443,12.0018717118182,1.4147919239518,3.48862633818182,0.683215770432097,18451902748.4848,1067079653.77854,3.51326009969697,0.43570568099767,0.0414131199784877,"Keep"
"78",-2.25968475232612,83,7.65381385238372,45062351.6563252,1.22039774160056e-10,-2.26303998030303,0.0984060348606706,9.0073942530303,1.49686440200696,4.20878784848485,0.963947314761207,93750951.8242424,13622896.2891238,2.20027636878788,0.362320450437537,-0.00335522797691024,"Keep"
"79",-3.67881819356387,84,6.26381385238372,1835751.33362604,1.14121626844629e-10,-3.68119561181818,0.0980129977285281,9.29600795272727,1.53313935105928,4.20646070212121,0.961087218456355,3713421.64666667,508738.294408733,2.27061124272727,0.365163441429197,-0.00237741825431614,"Keep"
"80",-0.462000012397766,86,11.213399887085,163455631221.861,2.11154382937471e-12,-0.437293734248485,0.0993112209883586,12.1892861672727,1.29435088621025,1.52137690727273,0.195630901981703,213129100878.788,1649412064.81448,8.04186537484848,0.338105845267065,0.0247062781492813,"Keep"
"81",-4.324,87,7.51381385238372,32644787.9853867,1.45273415613095e-12,-4.30174933181818,0.100243272997055,12.2248406618182,1.22889737605468,1.43637395212121,0.172242271300612,42519141.7242424,324729.8052389,8.53645376787879,0.327526121077892,0.022250668181818,"Keep"
"82",-1.29799997806549,88,8.61690044403076,413904782.029571,1.2164648877668e-10,-1.30238003724242,0.0992782219088888,9.03460297878788,1.5108085641452,4.21088817090909,0.969147188529411,859357993.545455,125284221.363853,2.20612001787879,0.36414978514931,-0.00438005917693363,"Keep"
"83",-6.116,89,5.30381385238372,201286.131086172,3.80352388304139e-12,-6.08853685272727,0.101423834379228,12.1565710663636,1.37018882910939,1.68653705424242,0.235698777096728,263287.224272727,2078.61809131092,7.2441142,0.360439537899063,0.0274631472727274,"Keep"
"84",-1.99699997901917,90,9.13739967346191,1372143944.88271,7.3383825454472e-12,-1.96260601939394,0.101591595305813,12.18448276,1.38025291525434,1.94896844121212,0.2878764475484,1809331635.15152,16226608.2103301,6.29472101,0.38249168114495,0.0343939596252256,"Keep"
"85",-2.88951836640294,91,6.68381385238372,4828517.97391582,2.67096244214409e-10,-2.89746710242424,0.100320645863382,5.82601327484848,1.02155578220415,4.17317475515152,0.979005544461371,15895727.0445455,4202355.27813594,1.44763134824242,0.30548887705836,-0.00794873602129975,"Keep"
"86",-2.55487095469073,92,7.10381385238372,12700296.2750824,2.19439695988365e-10,-2.56090357151515,0.0986255396353681,6.55467286121212,1.11774585604008,4.18122157,0.959444851200063,36323274.6363636,8138542.94294498,1.61964391969697,0.316998831589252,-0.00603261682442113,"Keep"
"87",-0.606000006198883,93,9.62609958648682,4227655459.80134,5.86003766349571e-11,-0.581242014212121,0.0918950213954504,11.552411589697,1.50735989511645,3.89453792424242,0.809456622970842,6925819160.60606,551701512.027888,3.03614883121212,0.408301793869181,0.0247579919867619,"Keep"
"88",-3.288,94,5.92381385238372,839100.253670218,6.14025132668177e-10,-3.30167814606061,0.0990356693982388,3.29263889606061,0.612544359074526,4.1229556669697,0.970506860827282,6130324.9330303,2499810.72962634,0.835940108181818,0.219254860755696,-0.0136781460606064,"Keep"
"89",-2.79476305675287,95,6.99381385238372,9858568.36386279,1.62713314139291e-10,-2.79962004212121,0.0991948392755207,7.76732519090909,1.31602447919234,4.20442106575758,0.974350686573866,23595767.2878788,4345645.60397637,1.90558952848485,0.347259709263845,-0.00485698536834089,"Keep"
"90",-0.959999978542328,96,9.40880012512207,2563304058.36449,4.27759729377447e-11,-0.919685901181818,0.0949688254585969,11.9825695863636,1.42318814674719,3.51155721575758,0.688647103700257,3907350051.51515,228561446.264319,3.48472543818182,0.432380891753879,0.0403140773605097,"Keep"
"91",-2.76749443529269,97,7.70381385238372,50560790.1526415,3.37824943127081e-11,-2.72027361575758,0.0984690984724622,12.1359505345455,1.37786656315649,3.20705406454545,0.594094348234305,73871991.5545454,3284317.24601107,3.8533247269697,0.437184720488157,0.0472208195351129,"Keep"
"92",-1.615,98,9.36381385238372,2311074003.63685,1.04999238071293e-11,-1.57728226151515,0.102183700452808,12.2028780987879,1.39646717552727,2.13817033060606,0.331384581957454,3073690448.78788,33814604.3914342,5.75603341515152,0.400077201028498,0.0377177384848482,"Keep"
"93",-6.69376305675287,99,3.63381385238372,4303.42117404814,4.70352103775462e-11,-6.65649201909091,0.0946785960326118,11.885161060303,1.42835665475958,3.63789883515152,0.723207176357746,6697.60783878788,438.013869702558,3.33891759878788,0.427395889508229,0.037271037661962,"Keep"
"94",-2.53504859020706,100,7.38801362426482,24435072.0682724,1.1938170730052e-10,-2.53848471969697,0.0990114250557004,9.10578466242424,1.5189523771095,4.20629591424242,0.963072580477053,50340196.6060606,7216203.57249488,2.22482929151515,0.363094389947441,-0.00343612948990835,"Keep"
"95",-2.903,101,7.00381385238372,10088203.9206615,1.23932767423256e-10,-2.90726173515152,0.0997484479831748,8.93886204151515,1.48433526581856,4.1996486069697,0.956080301810682,21100534.1818182,3100620.70960838,2.18803825090909,0.363467523151766,-0.00426173515151529,"Keep"
"96",0.389999985694885,102,10.3938999176025,24768512058.6754,9.91060274034594e-11,0.389785811693939,0.0964185188240159,9.89630351090909,1.58281550477381,4.19196255454545,0.942228302549601,47446935369.697,5780737808.10941,2.42254638606061,0.371981560038268,-0.000214174000945866,"Keep"
"97",-2.51404278224321,103,7.15381385238372,14249966.7957449,2.14853961357457e-10,-2.52114474878788,0.0985881738637356,6.64893665060606,1.12458529516211,4.18648829484848,0.95396903085692,40169693.569697,8922945.64465762,1.64055527109091,0.319835389909507,-0.00710196654466877,"Keep"
"98",-2.175,104,7.55381385238372,35794298.2436936,1.86717983131955e-10,-2.18116933242424,0.0988423350835543,7.20921175272727,1.20746262664179,4.19892681636364,0.954974748268902,92542057.3939394,18645436.8115454,1.7706751160303,0.329747486057651,-0.00616933242424267,"Keep"
"99",-2.79717108521568,105,6.99381385238372,9858568.36386279,1.61813615761098e-10,-2.80257431393939,0.0999535753367669,7.78962700030303,1.31261645657439,4.19475220090909,0.964307316031118,23483075.5515152,4291764.99692377,1.91401614790909,0.345638759064803,-0.00540322872371668,"Keep"
"100",-2.852261095415,106,6.89381385238372,7830939.20537578,1.79442392976217e-10,-2.85810100575758,0.100025434191268,7.36103322848485,1.25856185049561,4.19217673939394,0.970368599190479,19766714.0969697,3903233.44366257,1.81264107560606,0.340537065898527,-0.00583991034258036,"Keep"
"101",-1.16400003433228,107,8.26790046691895,185310687.343098,3.69912918726381e-10,-1.17359871772727,0.098806446557726,4.71800855060606,0.838088573077722,4.15722735424242,0.972475495562233,800984461.242424,254486270.872177,1.18064763954545,0.270884049783911,-0.00959868339499725,"Keep"
