"","logSFR_total","ID","logM_total","M_total","logSFR_pred","logSFR_pred_sigma","t_sf","t_sf_sigma","tau","tau_sigma","A","A_sigma","x","x_sigma","diff","flag"
"65",-4.21891941664211,69,8.12381385238372,132988427.983433,-4.20768393925926,0.0995218353159199,12.1445267348148,1.01817451520762,1.20951748074074,0.116253021625354,172967453.037037,1332273.48870545,10.0560518325926,0.294766796595389,0.0112354773828542,"Keep"
"66",-1.83899998664856,70,8.5693998336792,371022146.527904,-1.81256567,0.101557423108139,10.722562997037,2.25866990670197,2.85267113407407,0.910929222291036,541742785.407407,32037481.6514109,3.92506821481481,0.578028912908833,0.0264343166485597,"Keep"
"67",-4.04907785271541,71,8.28381385238372,192226762.856233,-4.03809252814815,0.0996729182627346,12.1318277755556,1.0310235145794,1.21142222037037,0.11776491280206,250004136.592593,1947002.04617837,10.0298491755556,0.294798536490812,0.0109853245672644,"Keep"
"68",-2.88584267278828,72,6.76381385238372,5805155.43194993,-2.89421388592593,0.0951325389477569,8.79329342222222,1.96675510598979,12.0458074222222,4.99523529525115,48377332.4351852,27515818.1189403,0.88581486737037,0.442972235921626,-0.00837121313764522,"Keep"
"69",-4.99151383344551,73,6.25381385238372,1793964.53163863,-4.97835518296296,0.100445527280664,11.058414102963,1.79623201333322,1.62264134962963,0.322304473830251,2352398.17333333,19384.3734235536,6.87368876,0.39298398137168,0.0131586504825494,"Keep"
"70",-2.82298748962811,74,6.38381385238372,2419991.56586643,-2.84003490851852,0.100920227118037,3.83016606074074,0.881072368201883,11.5643588940741,5.19982485330985,85028130.9077778,68231781.2561291,0.439132270351852,0.297027046432919,-0.0170474188904075,"Keep"
"71",-1.7930430007158,75,7.94381385238372,87864583.0294836,-1.7891637762963,0.0892339588732038,9.9375864962963,2.0505754596716,11.9181248566667,4.93852370270313,589253486.111111,311845980.630429,1.00439709281481,0.476006703489091,0.00387922441950272,"Keep"
"72",-4.95907785271541,76,5.19381385238372,156247.778872986,-4.91485412555556,0.105980266566847,10.9711294144444,2.2643882595423,4.56174925074074,2.13649816293891,295300.951925926,92568.6515637388,2.70457521377778,0.705023525078365,0.0442237271598565,"Keep"
"73",-2.51500010490417,77,6.55849981307983,3618260.3500262,-2.53281115555556,0.100607956168926,2.91207690851852,0.669774401515708,11.3440098655556,5.27642108990929,207917708.950741,176158933.766052,0.352614743903704,0.258700406048447,-0.0178110506513809,"Keep"
"74",-4.08787111729402,78,8.33381385238372,215681975.335421,-4.07539696148148,0.10072688368966,12.2312223192593,0.97230782770701,1.19258486777778,0.107733909163772,280494048.925926,2169501.02355921,10.2694731503704,0.292131123487163,0.0124741558125381,"Keep"
"75",-5.178,79,5.87381385238372,747848.888271846,-5.16426544333333,0.0995642714420897,10.9302875381481,1.91681788823738,1.76669987037037,0.387243974528689,986763.514111111,9295.61352459165,6.25852116814815,0.416858039769411,0.013734556666666,"Keep"
"76",-3.778,80,6.16381385238372,1458189.11623192,-3.72435723185185,0.0917239600057226,11.2317710822222,2.09964707113582,9.02388954777778,4.58761141976844,5552508.60481481,3065959.36006333,1.55341386222222,0.674728009706801,0.0536427681481482,"Keep"
"77",-3.79801117500875,81,7.07381385238372,11852606.1201166,-3.78147889,0.100494894645649,10.7991031185185,2.06056745689841,1.93930805851852,0.476658923402083,15803379.2481481,199442.235601642,5.66058098222222,0.4562789170886,0.0165322850087493,"Keep"
"78",-5.05698967323408,82,5.79381385238372,622033.611523931,-5.04051006888889,0.100588045089251,10.7998911818519,2.06480042835557,1.96588029518519,0.486521167585081,830684.396666667,11098.035329953,5.58769643851852,0.460558178290274,0.0164796043451911,"Keep"
"79",-3.67799997329712,83,7.33381385238372,21568197.5335421,-3.66208465111111,0.100224020405804,10.9303650511111,1.93970690497972,1.80885847259259,0.404009899041125,28516083.8703704,282790.008968487,6.11811460481481,0.426114257681286,0.0159153221860082,"Keep"
"80",-2.06699991226196,84,8.17381385238372,149215470.406019,-2.03266599,0.102961662785708,10.7964833451852,2.30026735151034,3.6595417062963,1.4087066099594,244255265.259259,36739774.4213164,3.1797271152963,0.64779594699231,0.034333922261963,"Keep"
"81",-3.806,85,7.25381385238372,17939645.3163863,-3.79175778259259,0.101018614468125,10.9363105685185,1.91965666541504,1.76132327814815,0.387555893711532,23664140.0222222,218878.423075466,6.28252745814815,0.423618406197445,0.0142422174074075,"Keep"
"82",-1.95970013475635,86,8.00381385238372,100882039.206615,-1.9031263537037,0.0944297224383968,11.2448894703704,2.10865935731303,8.49299028740741,4.42514867654257,355582730.555556,197180142.454014,1.64974804162963,0.695564142521844,0.0565737810526474,"Keep"
"83",0.219999998807907,87,10.7845001220703,60883571689.126,0.240852316769593,0.100484379337993,10.6814802851852,2.21910061730905,2.41415696148148,0.701838154217223,84585562925.9259,2651917781.75531,4.55932863703704,0.529595980315289,0.0208523179616855,"Keep"
"84",-2.476,89,7.60381385238372,40161863.1882126,-2.42319585555556,0.105278844770024,11.1051618514815,2.22759924626898,5.71210622074074,2.99463088102731,91869845.7074074,41308575.1632522,2.28907448303704,0.731279544332926,0.0528041444444445,"Keep"
"85",-2.35,90,7.45381385238372,28432421.7371076,-2.33138909592593,0.0842578612175058,10.6159760474074,2.06289008218825,11.4193530848148,4.95305447325963,161062888.444444,83717089.0357786,1.13214919644444,0.530546391928869,0.0186109040740741,"Keep"
"86",-1.73031870746442,91,7.71381385238372,51738502.2473758,-1.74551348185185,0.0992555219210989,6.10055426111111,1.40550645867059,11.8637902988889,5.09227960146024,797170458.062963,545392490.313088,0.647382105111111,0.374355331782984,-0.0151947743874283,"Keep"
"87",-2.59981895325758,92,7.10381385238372,12700296.2750824,-2.60404764185185,0.0917495185760133,9.58264324555556,2.04422140026414,12.0936751196296,4.95545809743398,92534880.2407407,50261018.8450955,0.954294710555556,0.461340513735394,-0.0042286885942735,"Keep"
"88",-0.915,93,9.65960025787354,4566676608.07637,-0.893923366037037,0.0997376582793515,10.6878838251852,2.20870179073107,2.39541528481481,0.692898867331696,6331174177.77778,192144289.6937,4.59518576296296,0.525842224995415,0.0210766339629629,"Keep"
"89",-6.711,94,5.06381385238372,115828.078659066,-6.69857780481482,0.0995618688385598,11.5508838681481,1.4257496294185,1.37140078740741,0.198648492310166,150888.717148148,1159.28388000675,8.45387094037037,0.332389633512912,0.0124221951851844,"Keep"
"90",-6.83,95,3.61381385238372,4109.73531574363,-6.80517611296296,0.102501524848992,10.7241165759259,2.24623066073184,2.74015775074074,0.854383003067764,5916.9640137037,302.213781676296,4.07175875148148,0.567084551030406,0.0248238870370363,"Keep"
"91",-2.02300000190735,96,7.59471394927703,39329094.6633659,-2.03449787703704,0.0978572575417066,8.38511087,1.90668488131741,12.1154016474074,4.97339455323651,359412815.048148,210103010.440547,0.839010535333333,0.426763220772897,-0.0114978751296886,"Keep"
"92",-3.20396370011011,97,5.54381385238372,349795.205417306,-3.23616756111111,0.0891553105673011,1.49685064888889,0.308936811885428,11.1869348122222,5.28973145313179,71368072.7896296,61938012.6066508,0.191877030796296,0.158457056643464,-0.0322038610009967,"Keep"
"93",-3.14145950786716,98,6.81381385238372,6513491.52473911,-3.08659890592593,0.0926968866535154,11.2323443788889,2.10913238982167,8.65310954666667,4.47767772754493,23493983.8392593,12922059.7547888,1.61844423914815,0.687761141804842,0.0548606019412379,"Keep"
"94",-5.976,100,4.34381385238372,22070.5853922007,-5.94716495444444,0.102511554522758,10.7645814607407,2.283798611955,3.20702835407407,1.09903213745234,33771.9274148148,3043.50535926878,3.54629983407407,0.607807113033845,0.0288350455555548,"Keep"
"95",-2.37406804745879,101,7.47381385238372,29772400.4911483,-2.34296791814815,0.0841427993071026,10.924349927037,2.06124744960585,10.8489558666667,4.88445219563288,150358024.681481,78742637.7030115,1.23567009196296,0.571729323006639,0.0311001293106434,"Keep"
"96",-1.91083297441341,102,7.80381385238372,63652263.5635527,-1.91157408185185,0.0916367732940784,9.68722825814815,2.0614163262611,12.0244764625926,4.95309062163693,451453605.111111,243989573.99084,0.970660591333333,0.466316924658082,-0.000741107438443134,"Keep"
"97",-2.5065950413687,103,7.45381385238372,28432421.7371076,-2.44985153851852,0.0947801976262177,11.2424754303704,2.11262843025161,8.59153891259259,4.48589492076781,101789307.396296,56813051.1620419,1.63322902059259,0.691262494698902,0.0567435028501815,"Keep"
"98",-2.7221767307074,104,6.86381385238372,7308257.69269672,-2.73413505555556,0.0973463241194448,7.90751477888889,1.82208970574317,12.0232255851852,5.04748002584357,72709744.2296296,44060962.7760139,0.806257796962963,0.421068268637627,-0.011958324848155,"Keep"
"99",-2.86710305137356,105,6.97381385238372,9414859.69627443,-2.83761725666667,0.0845252455472101,10.8984800918519,2.050361166122,11.0022244562963,4.89127365000967,48747061.3074074,25489130.5395343,1.21172390133333,0.558697845343887,0.0294857947068952,"Keep"
"100",-2.27483297441341,106,7.84381385238372,69793319.1325948,-2.22776651222222,0.106694133750822,10.9984691366667,2.256932668362,4.99936405407407,2.49271502927711,142131503.222222,53173784.7772926,2.52503510522222,0.722253440790962,0.0470664621911867,"Keep"
"101",-3.5028174854492,107,6.69381385238372,4940988.60580974,-3.46283279851852,0.10474852774385,10.8584596303704,2.29937883127403,4.04421595148148,1.70487850555617,8589683.05444445,1867451.12627692,2.94686366255556,0.678469535380245,0.0399846869306839,"Keep"
"102",-1.622,108,8.55381385238372,357942982.436937,-1.58203636407407,0.104442593368952,10.88112288,2.30000004148954,4.22972830222222,1.8565311056169,641347396.851852,159763446.92098,2.84860105414815,0.688567809483558,0.0399636359259259,"Keep"
"103",-1.36171237130648,109,9.33381385238372,2156819753.35421,-1.34243190737037,0.100161270742004,10.7285778648148,2.14040836059295,2.17705567296296,0.581668281987806,2928585237.77778,58313392.627675,5.03990245037037,0.492247353856171,0.0192804639361128,"Keep"
"104",-5.045,110,7.47381385238372,29772400.4911483,-5.03194123444444,0.0994690666765453,12.3255489777778,0.89418089549135,1.17133181518519,0.0966068202465168,38713741.5925926,293820.72390221,10.5344397325926,0.285368475561459,0.013058765555555,"Keep"
"105",-1.93,111,8.12381385238372,132988427.983433,-1.87500005518519,0.104925717443977,11.1245785088889,2.22349859378158,6.24131406814815,3.39050483921989,332890692.37037,166874446.847565,2.14570817296296,0.74237598922859,0.0549999448148146,"Keep"
"106",-2.54701321739374,112,7.19381385238372,15624777.8872986,-2.54288874259259,0.0889249204285995,10.0008765648148,2.06185590681643,11.9219200588889,4.9277589542528,103854533.596296,55191286.807943,1.01051091388889,0.47967337850898,0.00412447480114686,"Keep"
"107",-2.96998748962811,113,5.89381385238372,783093.920537578,-2.9905856637037,0.0978817796186899,1.87948993592593,0.41921901675994,11.1720018337037,5.31091943055442,103186868.635556,92469121.6783059,0.239605509433333,0.192777205005551,-0.0205981740755932,"Keep"
"108",-2.252,114,7.3422999382019,21993783.1213539,-2.26428333111111,0.0977268824632002,8.04921821962963,1.84642731424824,12.1005240411111,5.00262246561223,214819073.32963,128376164.85405,0.810748642111111,0.419849430073823,-0.0122833311111115,"Keep"
"109",-2.357,115,8.18239974975586,152194777.394427,-2.33447727703704,0.0998101138533,10.6929273833333,2.21297800828616,2.47565118777778,0.723663821624167,212751861.111111,7272607.78714209,4.45606594407407,0.532250131273278,0.0225227229629628,"Keep"
"110",-2.434,116,6.20559978485107,1605461.09145742,-2.50259350296296,0.0714522463423668,1.27501136703704,0.214121601577659,11.3983600118519,5.17748521128965,448565642.120741,360779064.32107,0.157479129788889,0.130283050635736,-0.0685935029629632,"Keep"
"111",-2.89803653310241,117,7.21381385238372,16361150.9827448,-2.85002225037037,0.105622727520211,10.9991337007407,2.25589916342468,5.0832435162963,2.54020514061235,33806319.1111111,12954791.1371193,2.48857158792593,0.719840045812831,0.0480142827320353,"Keep"
